CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
15250.0,640,1,60.0,1,1,1,111,At Risk
15251.0,8,31,20095.6,4,4,4,444,Champions
15252.0,35,7,2053.06,3,3,3,333,Loyal Customers
15253.0,15,12,2033.29,4,4,3,443,Loyal Customers
15254.0,126,4,1073.4,2,2,3,223,Others
15255.0,66,11,3670.77,3,4,4,344,Loyal Customers
15256.0,148,2,170.4,2,1,1,211,Others
15257.0,280,3,600.9,2,2,2,222,Others
15258.0,168,2,623.16,2,1,2,212,Others
15259.0,512,4,1182.3799999999999,1,2,3,123,At Risk
15260.0,99,30,9098.38,2,4,4,244,Loyal Customers
15261.0,134,4,1508.0,2,2,3,223,Others
15262.0,323,3,418.82,2,2,2,222,Others
15263.0,106,1,156.51,2,1,1,211,Others
15264.0,63,3,844.2,3,2,3,323,Others
15265.0,150,4,3345.64,2,2,4,224,Others
15266.0,337,6,841.7,2,3,2,232,Others
15267.0,21,5,1717.36,4,3,3,433,Loyal Customers
15268.0,478,4,941.2500000000001,1,2,3,123,At Risk
15269.0,23,3,1225.3600000000001,4,2,3,423,Recent Customers
15270.0,15,31,7193.99,4,4,4,444,Champions
15271.0,6,26,4639.29,4,4,4,444,Champions
15272.0,56,6,2085.48,3,3,3,333,Loyal Customers
15273.0,599,1,228.96,1,1,1,111,At Risk
15274.0,3,2,716.57,4,1,2,412,Recent Customers
15275.0,30,2,609.19,3,1,2,312,Others
15276.0,65,5,631.03,3,3,2,332,Others
15277.0,46,2,476.34,3,1,2,312,Others
15278.0,561,4,496.15999999999997,1,2,2,122,At Risk
15279.0,354,7,1541.74,2,3,3,233,Loyal Customers
15280.0,171,3,406.21999999999997,2,2,2,222,Others
15281.0,58,22,8317.62,3,4,4,344,Loyal Customers
15282.0,569,1,348.59,1,1,2,112,At Risk
15283.0,389,4,135.43,1,2,1,121,At Risk
15284.0,499,1,24.75,1,1,1,111,At Risk
15285.0,407,1,94.92,1,1,1,111,At Risk
15286.0,49,1,240.55,3,1,1,311,Others
15287.0,21,6,854.58,4,3,3,433,Loyal Customers
15288.0,42,10,3883.13,3,4,4,344,Loyal Customers
15289.0,28,7,1570.71,3,3,3,333,Loyal Customers
15290.0,4,30,10355.58,4,4,4,444,Champions
15291.0,25,53,13451.24,3,4,4,344,Loyal Customers
15292.0,200,1,180.94,2,1,1,211,Others
15293.0,665,1,247.5,1,1,1,111,At Risk
15294.0,399,2,222.3,1,1,1,111,At Risk
15295.0,653,1,217.23999999999998,1,1,1,111,At Risk
15296.0,43,20,10223.93,3,4,4,344,Loyal Customers
15297.0,9,4,635.04,4,2,2,422,Recent Customers
15298.0,1,29,8356.03,4,4,4,444,Champions
15299.0,66,15,7243.62,3,4,4,344,Loyal Customers
15300.0,63,1,496.44,3,1,2,312,Others
15301.0,50,19,7561.21,3,4,4,344,Loyal Customers
15302.0,721,2,291.05,1,1,1,111,At Risk
15303.0,289,4,1178.78,2,2,3,223,Others
15304.0,60,11,905.45,3,4,3,343,Loyal Customers
15305.0,554,1,93.6,1,1,1,111,At Risk
15306.0,63,10,3480.98,3,4,4,344,Loyal Customers
15307.0,95,1,205.3,3,1,1,311,Others
15308.0,270,2,302.27,2,1,1,211,Others
15309.0,610,10,715.53,1,4,2,142,At Risk
15310.0,478,1,1634.64,1,1,3,113,At Risk
15311.0,0,270,113513.07,4,4,4,444,Champions
15312.0,74,14,2916.4900000000002,3,4,4,344,Loyal Customers
15313.0,109,1,52.0,2,1,1,211,Others
15314.0,198,4,800.65,2,2,2,222,Others
15315.0,63,3,551.54,3,2,2,322,Others
15316.0,326,1,165.0,2,1,1,211,Others
15317.0,676,2,112.05000000000001,1,1,1,111,At Risk
15318.0,3,1,312.62,4,1,1,411,Recent Customers
15319.0,283,1,204.5,2,1,1,211,Others
15320.0,43,1,267.13,3,1,1,311,Others
15321.0,48,18,6560.650000000001,3,4,4,344,Loyal Customers
15322.0,63,3,1314.15,3,2,3,323,Others
15323.0,532,4,320.9,1,2,1,121,At Risk
15324.0,700,1,140.22000000000003,1,1,1,111,At Risk
15325.0,103,9,1596.81,2,4,3,243,Loyal Customers
15326.0,333,10,1529.82,2,4,3,243,Loyal Customers
15327.0,52,1,208.75,3,1,1,311,Others
15328.0,407,1,107.24,1,1,1,111,At Risk
15329.0,34,20,2742.98,3,4,4,344,Loyal Customers
15330.0,31,2,714.96,3,1,2,312,Others
15331.0,499,4,755.41,1,2,2,122,At Risk
15332.0,365,6,6553.74,2,3,4,234,Loyal Customers
15333.0,207,1,1028.56,2,1,3,213,Others
15334.0,156,3,351.67,2,2,2,222,Others
15335.0,53,1,173.97,3,1,1,311,Others
15336.0,401,1,240.5,1,1,1,111,At Risk
15337.0,402,2,344.72,1,1,2,112,At Risk
15338.0,676,1,283.43,1,1,1,111,At Risk
15339.0,65,11,1634.09,3,4,3,343,Loyal Customers
15340.0,561,1,105.5,1,1,1,111,At Risk
15341.0,80,3,2401.02,3,2,4,324,Others
15342.0,115,2,391.76,2,1,2,212,Others
15343.0,86,1,364.5,3,1,2,312,Others
15344.0,0,5,476.58,4,3,2,432,Recent Customers
15345.0,34,2,367.69,3,1,2,312,Others
15346.0,332,4,591.65,2,2,2,222,Others
15347.0,365,6,1333.9,2,3,3,233,Loyal Customers
15348.0,71,1,158.04,3,1,1,311,Others
15349.0,157,2,473.81,2,1,2,212,Others
15350.0,372,2,663.25,2,1,2,212,Others
15351.0,11,15,3615.18,4,4,4,444,Champions
15352.0,548,1,114.95,1,1,1,111,At Risk
15353.0,254,8,3154.05,2,3,4,234,Loyal Customers
15354.0,598,7,-94.8,1,3,1,131,At Risk
15355.0,28,2,277.05,3,1,1,311,Others
15356.0,30,13,3464.95,3,4,4,344,Loyal Customers
15357.0,681,1,-36.75,1,1,1,111,At Risk
15358.0,4,55,16837.35,4,4,4,444,Champions
15359.0,554,9,162.6,1,4,1,141,At Risk
15360.0,39,1,427.93,3,1,2,312,Others
15361.0,361,4,689.07,2,2,2,222,Others
15362.0,448,2,613.08,1,1,2,112,At Risk
15363.0,240,3,996.16,2,2,3,223,Others
15364.0,95,2,913.19,3,1,3,313,Others
15365.0,25,15,3573.26,3,4,4,344,Loyal Customers
15366.0,74,7,2389.08,3,3,4,334,Loyal Customers
15367.0,56,13,5005.7300000000005,3,4,4,344,Loyal Customers
15368.0,20,2,722.74,4,1,2,412,Recent Customers
15369.0,143,13,1713.39,2,4,3,243,Loyal Customers
15370.0,40,9,3713.51,3,4,4,344,Loyal Customers
15371.0,661,1,59.400000000000006,1,1,1,111,At Risk
15372.0,136,10,5954.42,2,4,4,244,Loyal Customers
15373.0,7,18,3218.59,4,4,4,444,Champions
15374.0,128,2,307.32,2,1,1,211,Others
15375.0,689,1,60.959999999999994,1,1,1,111,At Risk
15376.0,39,3,1233.3600000000001,3,2,3,323,Others
15377.0,382,5,1179.95,1,3,3,133,Loyal Customers
15378.0,462,2,246.5,1,1,1,111,At Risk
15379.0,168,9,4806.4400000000005,2,4,4,244,Loyal Customers
15380.0,8,13,3422.2000000000003,4,4,4,444,Champions
15381.0,213,6,1887.62,2,3,3,233,Loyal Customers
15382.0,14,20,13646.5,4,4,4,444,Champions
15383.0,681,1,-10.5,1,1,1,111,At Risk
15384.0,169,5,2014.49,2,3,3,233,Loyal Customers
15385.0,39,3,942.08,3,2,3,323,Others
15386.0,185,1,394.14,2,1,2,212,Others
15387.0,491,1,468.65,1,1,2,112,At Risk
15388.0,269,1,140.54,2,1,1,211,Others
15389.0,171,5,2733.8,2,3,4,234,Loyal Customers
15390.0,395,2,1216.66,1,1,3,113,At Risk
15391.0,570,2,282.92,1,1,1,111,At Risk
15392.0,4,8,2891.82,4,3,4,434,Loyal Customers
15393.0,15,5,891.34,4,3,3,433,Loyal Customers
15394.0,9,13,5251.4,4,4,4,444,Champions
15395.0,325,1,107.45,2,1,1,211,Others
15396.0,112,2,796.38,2,1,2,212,Others
15397.0,289,1,94.0,2,1,1,211,Others
15398.0,15,3,1339.63,4,2,3,423,Recent Customers
15399.0,0,3,815.77,4,2,2,422,Recent Customers
15400.0,91,9,1252.8,3,4,3,343,Loyal Customers
15401.0,451,2,216.95000000000002,1,1,1,111,At Risk
15402.0,148,7,1816.64,2,3,3,233,Loyal Customers
15403.0,491,2,170.88,1,1,1,111,At Risk
15404.0,375,1,257.06,2,1,1,211,Others
15405.0,188,2,659.84,2,1,2,212,Others
15406.0,17,6,891.77,4,3,3,433,Loyal Customers
15407.0,33,4,1056.44,3,2,3,323,Others
15408.0,263,1,267.18,2,1,1,211,Others
15409.0,701,2,117.2,1,1,1,111,At Risk
15410.0,83,10,4685.72,3,4,4,344,Loyal Customers
15411.0,25,5,1346.38,3,3,3,333,Loyal Customers
15412.0,170,1,190.53,2,1,1,211,Others
15413.0,429,7,-2531.3799999999997,1,3,1,131,At Risk
15414.0,9,3,774.9000000000001,4,2,2,422,Recent Customers
15415.0,312,1,572.8100000000001,2,1,2,212,Others
15416.0,64,9,4554.65,3,4,4,344,Loyal Customers
15417.0,84,1,508.8,3,1,2,312,Others
15418.0,424,2,452.32,1,1,2,112,At Risk
15419.0,24,1,135.86,4,1,1,411,Recent Customers
15420.0,433,6,743.0,1,3,2,132,At Risk
15421.0,58,10,3805.34,3,4,4,344,Loyal Customers
15422.0,322,8,1615.02,2,3,3,233,Loyal Customers
15423.0,37,4,219.14,3,2,1,321,Others
15424.0,253,3,597.78,2,2,2,222,Others
15425.0,399,4,1944.57,1,2,3,123,At Risk
15426.0,18,11,2592.95,4,4,4,444,Champions
15427.0,32,3,1483.14,3,2,3,323,Others
15428.0,14,4,762.75,4,2,2,422,Recent Customers
15429.0,26,3,364.90000000000003,3,2,2,322,Others
15430.0,467,3,903.75,1,2,3,123,At Risk
15431.0,502,1,153.24,1,1,1,111,At Risk
15432.0,22,4,301.26,4,2,1,421,Recent Customers
15433.0,78,3,417.87,3,2,2,322,Others
15434.0,7,13,2517.11,4,4,4,444,Champions
15435.0,21,1,149.29,4,1,1,411,Recent Customers
15436.0,11,3,1122.53,4,2,3,423,Recent Customers
15437.0,261,2,393.45,2,1,2,212,Others
15438.0,130,1,156.57999999999998,2,1,1,211,Others
15439.0,404,4,1269.05,1,2,3,123,At Risk
15440.0,54,3,383.68,3,2,2,322,Others
15441.0,395,3,1254.21,1,2,3,123,At Risk
15442.0,248,1,594.0,2,1,2,212,Others
15443.0,1,16,5116.14,4,4,4,444,Champions
15444.0,8,2,1418.26,4,1,3,413,Recent Customers
15445.0,263,2,284.5,2,1,1,211,Others
15446.0,376,5,398.85,2,3,2,232,Others
15447.0,330,6,484.93,2,3,2,232,Others
15448.0,312,2,788.81,2,1,2,212,Others
15449.0,25,5,971.22,3,3,3,333,Loyal Customers
15450.0,29,1,429.84,3,1,2,312,Others
15451.0,433,2,233.21,1,1,1,111,At Risk
15452.0,29,6,1799.1100000000001,3,3,3,333,Loyal Customers
15453.0,1,7,1388.37,4,3,3,433,Loyal Customers
15454.0,361,2,307.69,2,1,1,211,Others
15455.0,597,1,38.25,1,1,1,111,At Risk
15456.0,282,10,2119.27,2,4,3,243,Loyal Customers
15457.0,261,1,237.07,2,1,1,211,Others
15458.0,24,2,370.43999999999994,4,1,2,412,Recent Customers
15459.0,416,2,202.82999999999998,1,1,1,111,At Risk
15460.0,353,1,216.76,2,1,1,211,Others
15461.0,460,3,391.29999999999995,1,2,2,122,At Risk
15462.0,93,4,737.05,3,2,2,322,Others
15463.0,28,1,126.14,3,1,1,311,Others
15464.0,337,1,1048.85,2,1,3,213,Others
15465.0,19,39,12226.15,4,4,4,444,Champions
15466.0,84,4,1571.01,3,2,3,323,Others
15467.0,8,4,511.88,4,2,2,422,Recent Customers
15468.0,34,7,1387.48,3,3,3,333,Loyal Customers
15469.0,42,6,834.4,3,3,2,332,Others
15470.0,575,1,63.419999999999995,1,1,1,111,At Risk
15471.0,1,3,1316.56,4,2,3,423,Recent Customers
15472.0,112,1,371.56,2,1,2,212,Others
15473.0,13,11,1740.0,4,4,3,443,Loyal Customers
15474.0,595,1,163.1,1,1,1,111,At Risk
15475.0,76,1,454.10999999999996,3,1,2,312,Others
15476.0,379,5,2180.28,2,3,3,233,Loyal Customers
15477.0,649,1,368.4,1,1,2,112,At Risk
15478.0,39,3,2024.98,3,2,3,323,Others
15479.0,732,1,147.4,1,1,1,111,At Risk
15480.0,115,7,3592.25,2,3,4,234,Loyal Customers
15481.0,400,1,1993.34,1,1,3,113,At Risk
15482.0,15,24,8107.83,4,4,4,444,Champions
15483.0,160,10,862.2,2,4,3,243,Loyal Customers
15484.0,0,7,4624.8,4,3,4,434,Loyal Customers
15485.0,29,8,5624.51,3,3,4,334,Loyal Customers
15486.0,526,1,102.0,1,1,1,111,At Risk
15487.0,679,1,231.32,1,1,1,111,At Risk
15488.0,92,5,431.92,3,3,2,332,Others
15489.0,22,12,2327.36,4,4,4,444,Champions
15490.0,429,2,188.1,1,1,1,111,At Risk
15491.0,94,7,3090.85,3,3,4,334,Loyal Customers
15492.0,27,2,659.4599999999999,3,1,2,312,Others
15493.0,32,11,4280.43,3,4,4,344,Loyal Customers
15494.0,20,6,3770.95,4,3,4,434,Loyal Customers
15495.0,378,1,246.5,2,1,1,211,Others
15496.0,630,1,146.14000000000001,1,1,1,111,At Risk
15497.0,17,11,8643.46,4,4,4,444,Champions
15498.0,0,55,23860.81,4,4,4,444,Champions
15499.0,723,1,161.6,1,1,1,111,At Risk
15500.0,7,4,1131.56,4,2,3,423,Recent Customers
15501.0,404,2,402.5,1,1,2,112,At Risk
15502.0,15,27,8673.53,4,4,4,444,Champions
15503.0,362,2,267.15,2,1,1,211,Others
15504.0,80,5,413.9,3,3,2,332,Others
15505.0,52,7,3497.14,3,3,4,334,Loyal Customers
15506.0,22,6,2040.03,4,3,3,433,Loyal Customers
15507.0,171,1,492.36,2,1,2,212,Others
15508.0,188,6,1000.27,2,3,3,233,Loyal Customers
15509.0,379,1,166.51,2,1,1,211,Others
15510.0,330,1,250.0,2,1,1,211,Others
15511.0,11,5,909.23,4,3,3,433,Loyal Customers
15512.0,155,4,331.58,2,2,2,222,Others
15513.0,30,41,27264.45,3,4,4,344,Loyal Customers
15514.0,11,20,5422.28,4,4,4,444,Champions
15515.0,386,1,171.81,1,1,1,111,At Risk
15516.0,44,3,62.43,3,2,1,321,Others
15517.0,232,1,267.03,2,1,1,211,Others
15518.0,63,23,4103.78,3,4,4,344,Loyal Customers
15519.0,382,2,344.61,1,1,2,112,At Risk
15520.0,1,1,343.5,4,1,2,412,Recent Customers
15521.0,35,24,6674.44,3,4,4,344,Loyal Customers
15522.0,32,2,398.84,3,1,2,312,Others
15523.0,83,18,17220.04,3,4,4,344,Loyal Customers
15524.0,24,2,591.4,4,1,2,412,Recent Customers
15525.0,1,5,1280.8,4,3,3,433,Loyal Customers
15526.0,32,2,148.44,3,1,1,311,Others
15527.0,18,31,5041.78,4,4,4,444,Champions
15528.0,253,1,229.33,2,1,1,211,Others
15529.0,22,13,5084.5,4,4,4,444,Champions
15530.0,21,5,1813.72,4,3,3,433,Loyal Customers
15531.0,7,2,2007.44,4,1,3,413,Recent Customers
15532.0,24,12,3708.05,4,4,4,444,Champions
15533.0,18,5,746.92,4,3,2,432,Recent Customers
15534.0,725,1,162.25,1,1,1,111,At Risk
15535.0,172,10,985.82,2,4,3,243,Loyal Customers
15536.0,408,1,259.09,1,1,1,111,At Risk
15537.0,162,1,110.92,2,1,1,211,Others
15538.0,537,11,3027.15,1,4,4,144,Loyal Customers
15539.0,6,1,538.46,4,1,2,412,Recent Customers
15540.0,10,2,460.68,4,1,2,412,Recent Customers
15541.0,113,1,85.13000000000001,2,1,1,211,Others
15542.0,511,4,895.9,1,2,3,123,At Risk
15543.0,287,2,242.84,2,1,1,211,Others
15544.0,8,26,8134.12,4,4,4,444,Champions
15545.0,53,2,428.05,3,1,2,312,Others
15546.0,606,3,539.5500000000001,1,2,2,122,At Risk
15547.0,6,28,10140.89,4,4,4,444,Champions
15548.0,595,1,158.09,1,1,1,111,At Risk
15549.0,76,9,2308.46,3,4,4,344,Loyal Customers
15550.0,3,14,1995.6,4,4,3,443,Loyal Customers
15551.0,36,9,1659.28,3,4,3,343,Loyal Customers
15552.0,216,2,252.52,2,1,1,211,Others
15553.0,59,1,437.23,3,1,2,312,Others
15554.0,277,1,217.2,2,1,1,211,Others
15555.0,11,46,11744.08,4,4,4,444,Champions
15556.0,23,1,279.77,4,1,1,411,Recent Customers
15557.0,28,1,473.65000000000003,3,1,2,312,Others
15558.0,638,2,143.32999999999998,1,1,1,111,At Risk
15559.0,567,1,1109.4,1,1,3,113,At Risk
15560.0,397,2,153.52,1,1,1,111,At Risk
15561.0,11,9,1856.54,4,4,3,443,Loyal Customers
15562.0,351,3,673.3800000000001,2,2,2,222,Others
15563.0,8,11,2781.21,4,4,4,444,Champions
15564.0,462,2,70.74000000000001,1,1,1,111,At Risk
15565.0,49,2,173.16,3,1,1,311,Others
15566.0,392,2,227.87,1,1,1,111,At Risk
15567.0,18,1,186.01,4,1,1,411,Recent Customers
15568.0,2,3,758.29,4,2,2,422,Recent Customers
15569.0,103,10,3586.35,2,4,4,244,Loyal Customers
15570.0,6,27,9246.99,4,4,4,444,Champions
15571.0,11,14,4051.63,4,4,4,444,Champions
15572.0,4,10,4068.67,4,4,4,444,Champions
15573.0,31,5,1207.18,3,3,3,333,Loyal Customers
15574.0,177,7,1476.7,2,3,3,233,Loyal Customers
15575.0,619,1,30.1,1,1,1,111,At Risk
15576.0,37,1,940.6700000000001,3,1,3,313,Others
15577.0,150,5,397.98,2,3,2,232,Others
15578.0,161,1,127.1,2,1,1,211,Others
15579.0,68,7,1267.25,3,3,3,333,Loyal Customers
15580.0,376,14,1221.95,2,4,3,243,Loyal Customers
15581.0,120,43,5797.780000000001,2,4,4,244,Loyal Customers
15582.0,24,3,682.9100000000001,4,2,2,422,Recent Customers
15583.0,375,1,107.86,2,1,1,211,Others
15584.0,23,7,1275.0,4,3,3,433,Loyal Customers
15585.0,176,1,455.3,2,1,2,212,Others
15586.0,590,4,1128.66,1,2,3,123,At Risk
15587.0,49,7,1522.0800000000002,3,3,3,333,Loyal Customers
15588.0,677,1,579.6,1,1,2,112,At Risk
15589.0,252,4,456.58,2,2,2,222,Others
15590.0,288,6,1466.41,2,3,3,233,Loyal Customers
15591.0,582,3,217.9,1,2,1,121,At Risk
15592.0,46,1,388.58,3,1,2,312,Others
15593.0,70,1,199.8,3,1,1,311,Others
15594.0,15,6,1767.53,4,3,3,433,Loyal Customers
15595.0,487,1,357.6,1,1,2,112,At Risk
15596.0,100,16,3023.59,2,4,4,244,Loyal Customers
15597.0,29,3,554.52,3,2,2,322,Others
15598.0,34,4,543.02,3,2,2,322,Others
15599.0,26,3,1250.06,3,2,3,323,Others
15600.0,427,5,1178.71,1,3,3,133,Loyal Customers
15601.0,10,35,14919.220000000001,4,4,4,444,Champions
15602.0,7,25,2975.9700000000003,4,4,4,444,Champions
15603.0,78,3,74.73,3,2,1,321,Others
15604.0,51,1,216.39,3,1,1,311,Others
15605.0,35,10,1933.4,3,4,3,343,Loyal Customers
15606.0,56,19,4733.47,3,4,4,344,Loyal Customers
15607.0,336,13,1578.57,2,4,3,243,Loyal Customers
15608.0,27,5,1785.98,3,3,3,333,Loyal Customers
15609.0,182,2,270.03000000000003,2,1,1,211,Others
15610.0,51,1,112.46000000000001,3,1,1,311,Others
15611.0,9,32,2858.37,4,4,4,444,Champions
15612.0,35,2,195.15,3,1,1,311,Others
15613.0,609,1,433.71999999999997,1,1,2,112,At Risk
15614.0,427,7,3008.86,1,3,4,134,Loyal Customers
15615.0,9,54,21282.07,4,4,4,444,Champions
15616.0,437,1,317.11,1,1,1,111,At Risk
15617.0,395,3,828.5500000000001,1,2,2,122,At Risk
15618.0,32,5,747.031,3,3,2,332,Others
15619.0,10,1,336.40000000000003,4,1,2,412,Recent Customers
15620.0,49,8,1909.93,3,3,3,333,Loyal Customers
15621.0,3,6,1158.77,4,3,3,433,Loyal Customers
15622.0,2,30,7318.08,4,4,4,444,Champions
15623.0,140,8,2437.05,2,3,4,234,Loyal Customers
15624.0,116,4,588.13,2,2,2,222,Others
15625.0,99,14,3203.25,2,4,4,244,Loyal Customers
15626.0,74,4,1049.37,3,2,3,323,Others
15627.0,456,2,566.9,1,1,2,112,At Risk
15628.0,4,21,5603.360000000001,4,4,4,444,Champions
15629.0,449,4,2240.9,1,2,4,124,At Risk
15630.0,44,4,1475.45,3,2,3,323,Others
15631.0,641,1,596.67,1,1,2,112,At Risk
15632.0,15,10,3147.31,4,4,4,444,Champions
15633.0,508,18,4173.41,1,4,4,144,Loyal Customers
15634.0,16,2,554.65,4,1,2,412,Recent Customers
15635.0,395,1,100.35,1,1,1,111,At Risk
15636.0,89,4,1444.58,3,2,3,323,Others
15637.0,52,5,797.59,3,3,2,332,Others
15638.0,300,9,2137.2,2,4,3,243,Loyal Customers
15639.0,133,5,1028.33,2,3,3,233,Loyal Customers
15640.0,3,34,23835.41,4,4,4,444,Champions
15641.0,104,12,5345.55,2,4,4,244,Loyal Customers
15642.0,729,1,105.78000000000002,1,1,1,111,At Risk
15643.0,178,6,647.4,2,3,2,232,Others
15644.0,165,4,813.0,2,2,2,222,Others
15645.0,18,4,1042.57,4,2,3,423,Recent Customers
15646.0,157,6,952.11,2,3,3,233,Loyal Customers
15647.0,414,1,169.0,1,1,1,111,At Risk
15648.0,203,4,599.9,2,2,2,222,Others
15649.0,335,4,2170.35,2,2,3,223,Others
15650.0,514,3,539.03,1,2,2,122,At Risk
15651.0,36,5,1259.06,3,3,3,333,Loyal Customers
15652.0,90,6,1411.84,3,3,3,333,Loyal Customers
15653.0,92,2,877.4399999999999,3,1,3,313,Others
15654.0,8,2,922.53,4,1,3,413,Recent Customers
15655.0,232,2,511.32,2,1,2,212,Others
15656.0,44,4,748.5,3,2,2,322,Others
15657.0,22,1,30.0,4,1,1,411,Recent Customers
15658.0,189,13,2270.34,2,4,4,244,Loyal Customers
15659.0,43,3,532.49,3,2,2,322,Others
15660.0,24,18,2764.14,4,4,4,444,Champions
15661.0,316,8,1215.95,2,3,3,233,Loyal Customers
15662.0,660,2,283.73,1,1,1,111,At Risk
15663.0,105,1,138.14,2,1,1,211,Others
15664.0,50,7,1212.35,3,3,3,333,Loyal Customers
15665.0,167,5,4015.12,2,3,4,234,Loyal Customers
15666.0,471,2,632.9399999999999,1,1,2,112,At Risk
15667.0,39,1,301.32,3,1,1,311,Others
15668.0,217,1,76.32000000000001,2,1,1,211,Others
15669.0,39,5,677.69,3,3,2,332,Others
15670.0,296,3,315.2,2,2,1,221,Others
15671.0,18,10,2635.4900000000002,4,4,4,444,Champions
15672.0,724,1,45.300000000000004,1,1,1,111,At Risk
15673.0,87,10,6409.84,3,4,4,344,Loyal Customers
15674.0,72,18,6217.85,3,4,4,344,Loyal Customers
15675.0,80,4,542.04,3,2,2,322,Others
15676.0,8,5,3324.09,4,3,4,434,Loyal Customers
15677.0,48,3,1305.63,3,2,3,323,Others
15678.0,52,3,1893.89,3,2,3,323,Others
15679.0,23,4,781.28,4,2,2,422,Recent Customers
15680.0,8,12,4464.4800000000005,4,4,4,444,Champions
15681.0,17,16,2480.2,4,4,4,444,Champions
15682.0,598,3,316.99,1,2,1,121,At Risk
15683.0,116,2,524.54,2,1,2,212,Others
15684.0,546,6,147.8,1,3,1,131,At Risk
15685.0,449,1,55.980000000000004,1,1,1,111,At Risk
15686.0,419,1,90.0,1,1,1,111,At Risk
15687.0,8,11,2981.5,4,4,4,444,Champions
15688.0,418,1,190.57,1,1,1,111,At Risk
15689.0,119,3,521.03,2,2,2,222,Others
15690.0,3,2,239.76,4,1,1,411,Recent Customers
15691.0,251,5,511.8,2,3,2,232,Others
15692.0,27,1,191.04,3,1,1,311,Others
15693.0,658,1,37.5,1,1,1,111,At Risk
15694.0,0,29,10566.46,4,4,4,444,Champions
15695.0,266,4,1131.04,2,2,3,223,Others
15696.0,32,21,3757.4700000000003,3,4,4,344,Loyal Customers
15697.0,689,1,246.75,1,1,1,111,At Risk
15698.0,623,1,46.2,1,1,1,111,At Risk
15699.0,17,1,309.65,4,1,1,411,Recent Customers
15700.0,171,3,664.03,2,2,2,222,Others
15701.0,1,4,1542.14,4,2,3,423,Recent Customers
15702.0,475,2,140.39000000000001,1,1,1,111,At Risk
15703.0,264,1,211.5,2,1,1,211,Others
15704.0,139,8,3744.1800000000003,2,3,4,234,Loyal Customers
15705.0,200,1,143.1,2,1,1,211,Others
15706.0,59,7,1001.8100000000001,3,3,3,333,Loyal Customers
15707.0,34,4,945.58,3,2,3,323,Others
15708.0,40,14,4323.9800000000005,3,4,4,344,Loyal Customers
15709.0,283,2,327.85,2,1,2,212,Others
15710.0,416,1,898.87,1,1,3,113,At Risk
15711.0,556,2,420.25,1,1,2,112,At Risk
15712.0,8,13,3467.46,4,4,4,444,Champions
15713.0,142,6,985.99,2,3,3,233,Loyal Customers
15714.0,11,5,784.8100000000001,4,3,2,432,Recent Customers
15715.0,555,5,658.02,1,3,2,132,At Risk
15716.0,145,11,3056.81,2,4,4,244,Loyal Customers
15717.0,233,5,607.0,2,3,2,232,Others
15718.0,539,1,293.79,1,1,1,111,At Risk
15719.0,32,39,10134.36,3,4,4,344,Loyal Customers
15720.0,23,2,741.92,4,1,2,412,Recent Customers
15721.0,11,1,507.08,4,1,2,412,Recent Customers
15722.0,35,15,5120.05,3,4,4,344,Loyal Customers
15723.0,364,4,947.65,2,2,3,223,Others
15724.0,200,5,299.8,2,3,1,231,Others
15725.0,14,1,415.25,4,1,2,412,Recent Customers
15726.0,389,1,321.91,1,1,1,111,At Risk
15727.0,16,15,9445.51,4,4,4,444,Champions
15728.0,48,3,409.80000000000007,3,2,2,322,Others
15729.0,197,5,154.70000000000002,2,3,1,231,Others
15730.0,65,7,1708.18,3,3,3,333,Loyal Customers
15731.0,553,1,125.3,1,1,1,111,At Risk
15732.0,211,12,1637.52,2,4,3,243,Loyal Customers
15733.0,282,1,162.3,2,1,1,211,Others
15734.0,114,4,2263.3,2,2,4,224,Others
15735.0,420,1,327.68,1,1,2,112,At Risk
15736.0,429,3,1717.27,1,2,3,123,At Risk
15737.0,14,12,1121.21,4,4,3,443,Loyal Customers
15738.0,18,45,13342.12,4,4,4,444,Champions
15739.0,65,1,449.12,3,1,2,312,Others
15740.0,48,1,154.88,3,1,1,311,Others
15741.0,457,2,208.62,1,1,1,111,At Risk
15742.0,618,1,156.87,1,1,1,111,At Risk
15743.0,15,4,784.46,4,2,2,422,Recent Customers
15744.0,77,1,34.8,3,1,1,311,Others
15745.0,8,6,1071.24,4,3,3,433,Loyal Customers
15746.0,133,2,182.96,2,1,1,211,Others
15747.0,12,10,2560.66,4,4,4,444,Champions
15748.0,39,3,614.7600000000001,3,2,2,322,Others
15749.0,234,4,21535.9,2,2,4,224,Others
15750.0,2,24,6692.551,4,4,4,444,Champions
15751.0,460,14,1318.84,1,4,3,143,Loyal Customers
15752.0,39,10,4199.09,3,4,4,344,Loyal Customers
15753.0,304,1,79.2,2,1,1,211,Others
15754.0,50,12,3001.86,3,4,4,344,Loyal Customers
15755.0,0,20,5936.95,4,4,4,444,Champions
15756.0,60,4,532.96,3,2,2,322,Others
15757.0,65,6,2940.36,3,3,4,334,Loyal Customers
15758.0,24,1,205.25,4,1,1,411,Recent Customers
15759.0,217,10,810.98,2,4,2,242,Others
15760.0,630,5,-5795.87,1,3,1,131,At Risk
15761.0,442,1,143.05,1,1,1,111,At Risk
15762.0,64,2,583.75,3,1,2,312,Others
15763.0,31,3,1048.67,3,2,3,323,Others
15764.0,80,14,4453.28,3,4,4,344,Loyal Customers
