CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
15194.0,2,519,12187.68,4,4,4,444,Champions
15195.0,2,1,3861.0,4,1,4,414,Recent Customers
15196.0,432,43,316.25,1,2,1,121,At Risk
15197.0,8,66,1427.84,4,3,3,433,Loyal Customers
15198.0,91,32,559.45,3,2,2,322,Others
15199.0,58,51,3122.4,3,2,4,324,Others
15200.0,494,30,549.05,1,2,2,122,At Risk
15201.0,78,131,1525.9,3,3,3,333,Loyal Customers
15202.0,419,8,-2570.1800000000003,1,1,1,111,At Risk
15203.0,25,343,4400.18,3,4,4,344,Loyal Customers
15204.0,356,9,316.58,2,1,1,211,Others
15205.0,84,38,648.8299999999999,3,2,2,322,Others
15206.0,9,9,420.29999999999995,4,1,2,412,Recent Customers
15207.0,409,27,653.77,1,2,2,122,At Risk
15208.0,0,49,968.02,4,2,3,423,Recent Customers
15209.0,729,13,178.98000000000002,1,1,1,111,At Risk
15210.0,224,67,1176.19,2,3,3,233,Loyal Customers
15211.0,59,75,1277.48,3,3,3,333,Loyal Customers
15212.0,238,12,195.42999999999998,2,1,1,211,Others
15213.0,318,25,325.05,2,2,1,221,Others
15214.0,1,110,1661.44,4,3,3,433,Loyal Customers
15215.0,44,159,1496.46,3,4,3,343,Loyal Customers
15216.0,87,24,486.09,3,2,2,322,Others
15217.0,562,28,426.24,1,2,2,122,At Risk
15218.0,10,410,11456.0,4,4,4,444,Champions
15219.0,175,26,685.45,2,2,2,222,Others
15220.0,51,119,1758.92,3,3,3,333,Loyal Customers
15221.0,365,50,1816.1000000000001,2,2,3,223,Others
15222.0,318,157,3415.66,2,4,4,244,Loyal Customers
15223.0,225,46,1117.1,2,2,3,223,Others
15224.0,357,40,837.26,2,2,2,222,Others
15225.0,233,23,409.40000000000003,2,2,2,222,Others
15226.0,310,8,154.41,2,1,1,211,Others
15227.0,36,120,2488.4900000000002,3,3,4,334,Loyal Customers
15228.0,65,235,5570.5199999999995,3,4,4,344,Loyal Customers
15229.0,585,9,160.5,1,1,1,111,At Risk
15230.0,238,23,429.6,2,2,2,222,Others
15231.0,595,17,228.35999999999999,1,1,1,111,At Risk
15232.0,112,31,612.06,2,2,2,222,Others
15233.0,400,1,59.400000000000006,1,1,1,111,At Risk
15234.0,276,14,197.0,2,1,1,211,Others
15235.0,217,187,2937.81,2,4,4,244,Loyal Customers
15236.0,298,15,321.05,2,1,1,211,Others
15237.0,1,99,1412.32,4,3,3,433,Loyal Customers
15238.0,28,52,1056.54,3,2,3,323,Others
15239.0,9,52,764.34,4,2,2,422,Recent Customers
15240.0,44,245,4315.0,3,4,4,344,Loyal Customers
15241.0,66,185,3032.31,3,4,4,344,Loyal Customers
15242.0,421,4,302.04,1,1,1,111,At Risk
15243.0,73,61,927.2800000000001,3,3,3,333,Loyal Customers
15244.0,64,50,850.1800000000001,3,2,3,323,Others
15245.0,133,148,4610.84,2,4,4,244,Loyal Customers
15246.0,237,51,780.4,2,2,2,222,Others
15247.0,121,18,967.11,2,1,3,213,Others
15248.0,410,111,1865.03,1,3,3,133,Loyal Customers
15249.0,31,514,9147.15,3,4,4,344,Loyal Customers
15250.0,640,3,60.0,1,1,1,111,At Risk
15251.0,8,246,20095.6,4,4,4,444,Champions
15252.0,35,121,2053.06,3,3,3,333,Loyal Customers
15253.0,15,121,2033.29,4,3,3,433,Loyal Customers
15254.0,126,68,1073.4,2,3,3,233,Loyal Customers
15255.0,66,193,3670.77,3,4,4,344,Loyal Customers
15256.0,148,10,170.4,2,1,1,211,Others
15257.0,280,13,600.9,2,1,2,212,Others
15258.0,168,34,623.16,2,2,2,222,Others
15259.0,512,57,1182.3799999999999,1,3,3,133,Loyal Customers
15260.0,99,404,9098.38,2,4,4,244,Loyal Customers
15261.0,134,92,1508.0,2,3,3,233,Loyal Customers
15262.0,323,26,418.82,2,2,2,222,Others
15263.0,106,12,156.51,2,1,1,211,Others
15264.0,63,57,844.2,3,3,3,333,Loyal Customers
15265.0,150,193,3345.64,2,4,4,244,Loyal Customers
15266.0,337,46,841.7,2,2,2,222,Others
15267.0,21,11,1717.36,4,1,3,413,Recent Customers
15268.0,478,27,941.2500000000001,1,2,3,123,At Risk
15269.0,23,35,1225.3600000000001,4,2,3,423,Recent Customers
15270.0,15,197,7193.99,4,4,4,444,Champions
15271.0,6,628,4639.29,4,4,4,444,Champions
15272.0,56,307,2085.48,3,4,3,343,Loyal Customers
15273.0,599,1,228.96,1,1,1,111,At Risk
15274.0,3,47,716.57,4,2,2,422,Recent Customers
15275.0,30,42,609.19,3,2,2,322,Others
15276.0,65,194,631.03,3,4,2,342,Others
15277.0,46,26,476.34,3,2,2,322,Others
15278.0,561,29,496.15999999999997,1,2,2,122,At Risk
15279.0,354,99,1541.74,2,3,3,233,Loyal Customers
15280.0,171,61,406.21999999999997,2,3,2,232,Others
15281.0,58,544,8317.62,3,4,4,344,Loyal Customers
15282.0,569,27,348.59,1,2,2,122,At Risk
15283.0,389,10,135.43,1,1,1,111,At Risk
15284.0,499,1,24.75,1,1,1,111,At Risk
15285.0,407,6,94.92,1,1,1,111,At Risk
15286.0,49,3,240.55,3,1,1,311,Others
15287.0,21,37,854.58,4,2,3,423,Recent Customers
15288.0,42,181,3883.13,3,4,4,344,Loyal Customers
15289.0,28,99,1570.71,3,3,3,333,Loyal Customers
15290.0,4,301,10355.58,4,4,4,444,Champions
15291.0,25,267,13451.24,3,4,4,344,Loyal Customers
15292.0,200,25,180.94,2,2,1,221,Others
15293.0,665,19,247.5,1,1,1,111,At Risk
15294.0,399,17,222.3,1,1,1,111,At Risk
15295.0,653,53,217.23999999999998,1,2,1,121,At Risk
15296.0,43,547,10223.93,3,4,4,344,Loyal Customers
15297.0,9,41,635.04,4,2,2,422,Recent Customers
15298.0,1,453,8356.03,4,4,4,444,Champions
15299.0,66,20,7243.62,3,1,4,314,Others
15300.0,63,28,496.44,3,2,2,322,Others
15301.0,50,384,7561.21,3,4,4,344,Loyal Customers
15302.0,721,16,291.05,1,1,1,111,At Risk
15303.0,289,71,1178.78,2,3,3,233,Loyal Customers
15304.0,60,32,905.45,3,2,3,323,Others
15305.0,554,5,93.6,1,1,1,111,At Risk
15306.0,63,163,3480.98,3,4,4,344,Loyal Customers
15307.0,95,12,205.3,3,1,1,311,Others
15308.0,270,21,302.27,2,1,1,211,Others
15309.0,610,61,715.53,1,3,2,132,At Risk
15310.0,478,45,1634.64,1,2,3,123,At Risk
15311.0,0,4717,113513.07,4,4,4,444,Champions
15312.0,74,165,2916.4900000000002,3,4,4,344,Loyal Customers
15313.0,109,1,52.0,2,1,1,211,Others
15314.0,198,51,800.65,2,2,2,222,Others
15315.0,63,38,551.54,3,2,2,322,Others
15316.0,326,1,165.0,2,1,1,211,Others
15317.0,676,6,112.05000000000001,1,1,1,111,At Risk
15318.0,3,33,312.62,4,2,1,421,Recent Customers
15319.0,283,16,204.5,2,1,1,211,Others
15320.0,43,36,267.13,3,2,1,321,Others
15321.0,48,329,6560.650000000001,3,4,4,344,Loyal Customers
15322.0,63,90,1314.15,3,3,3,333,Loyal Customers
15323.0,532,37,320.9,1,2,1,121,At Risk
15324.0,700,8,140.22000000000003,1,1,1,111,At Risk
15325.0,103,226,1596.81,2,4,3,243,Loyal Customers
15326.0,333,146,1529.82,2,4,3,243,Loyal Customers
15327.0,52,10,208.75,3,1,1,311,Others
15328.0,407,8,107.24,1,1,1,111,At Risk
15329.0,34,178,2742.98,3,4,4,344,Loyal Customers
15330.0,31,13,714.96,3,1,2,312,Others
15331.0,499,46,755.41,1,2,2,122,At Risk
15332.0,365,189,6553.74,2,4,4,244,Loyal Customers
15333.0,207,16,1028.56,2,1,3,213,Others
15334.0,156,99,351.67,2,3,2,232,Others
15335.0,53,36,173.97,3,2,1,321,Others
15336.0,401,15,240.5,1,1,1,111,At Risk
15337.0,402,24,344.72,1,2,2,122,At Risk
15338.0,676,60,283.43,1,3,1,131,At Risk
15339.0,65,232,1634.09,3,4,3,343,Loyal Customers
15340.0,561,7,105.5,1,1,1,111,At Risk
15341.0,80,25,2401.02,3,2,4,324,Others
15342.0,115,26,391.76,2,2,2,222,Others
15343.0,86,21,364.5,3,1,2,312,Others
15344.0,0,32,476.58,4,2,2,422,Recent Customers
15345.0,34,23,367.69,3,2,2,322,Others
15346.0,332,38,591.65,2,2,2,222,Others
15347.0,365,43,1333.9,2,2,3,223,Others
15348.0,71,9,158.04,3,1,1,311,Others
15349.0,157,72,473.81,2,3,2,232,Others
15350.0,372,35,663.25,2,2,2,222,Others
15351.0,11,386,3615.18,4,4,4,444,Champions
15352.0,548,37,114.95,1,2,1,121,At Risk
15353.0,254,388,3154.05,2,4,4,244,Loyal Customers
15354.0,598,7,-94.8,1,1,1,111,At Risk
15355.0,28,14,277.05,3,1,1,311,Others
15356.0,30,755,3464.95,3,4,4,344,Loyal Customers
15357.0,681,1,-36.75,1,1,1,111,At Risk
15358.0,4,1152,16837.35,4,4,4,444,Champions
15359.0,554,17,162.6,1,1,1,111,At Risk
15360.0,39,13,427.93,3,1,2,312,Others
15361.0,361,10,689.07,2,1,2,212,Others
15362.0,448,40,613.08,1,2,2,122,At Risk
15363.0,240,52,996.16,2,2,3,223,Others
15364.0,95,29,913.19,3,2,3,323,Others
15365.0,25,255,3573.26,3,4,4,344,Loyal Customers
15366.0,74,138,2389.08,3,3,4,334,Loyal Customers
15367.0,56,281,5005.7300000000005,3,4,4,344,Loyal Customers
15368.0,20,8,722.74,4,1,2,412,Recent Customers
15369.0,143,104,1713.39,2,3,3,233,Loyal Customers
15370.0,40,145,3713.51,3,4,4,344,Loyal Customers
15371.0,661,1,59.400000000000006,1,1,1,111,At Risk
15372.0,136,60,5954.42,2,3,4,234,Loyal Customers
15373.0,7,206,3218.59,4,4,4,444,Champions
15374.0,128,10,307.32,2,1,1,211,Others
15375.0,689,6,60.959999999999994,1,1,1,111,At Risk
15376.0,39,117,1233.3600000000001,3,3,3,333,Loyal Customers
15377.0,382,22,1179.95,1,2,3,123,At Risk
15378.0,462,12,246.5,1,1,1,111,At Risk
15379.0,168,265,4806.4400000000005,2,4,4,244,Loyal Customers
15380.0,8,56,3422.2000000000003,4,3,4,434,Loyal Customers
15381.0,213,25,1887.62,2,2,3,223,Others
15382.0,14,642,13646.5,4,4,4,444,Champions
15383.0,681,1,-10.5,1,1,1,111,At Risk
15384.0,169,122,2014.49,2,3,3,233,Loyal Customers
15385.0,39,21,942.08,3,1,3,313,Others
15386.0,185,31,394.14,2,2,2,222,Others
15387.0,491,20,468.65,1,1,2,112,At Risk
15388.0,269,10,140.54,2,1,1,211,Others
15389.0,171,6,2733.8,2,1,4,214,Others
15390.0,395,77,1216.66,1,3,3,133,Loyal Customers
15391.0,570,13,282.92,1,1,1,111,At Risk
15392.0,4,145,2891.82,4,4,4,444,Champions
15393.0,15,44,891.34,4,2,3,423,Recent Customers
15394.0,9,229,5251.4,4,4,4,444,Champions
15395.0,325,7,107.45,2,1,1,211,Others
15396.0,112,16,796.38,2,1,2,212,Others
15397.0,289,6,94.0,2,1,1,211,Others
15398.0,15,74,1339.63,4,3,3,433,Loyal Customers
15399.0,0,50,815.77,4,2,2,422,Recent Customers
15400.0,91,28,1252.8,3,2,3,323,Others
15401.0,451,14,216.95000000000002,1,1,1,111,At Risk
15402.0,148,133,1816.64,2,3,3,233,Loyal Customers
15403.0,491,8,170.88,1,1,1,111,At Risk
15404.0,375,16,257.06,2,1,1,211,Others
15405.0,188,30,659.84,2,2,2,222,Others
15406.0,17,127,891.77,4,3,3,433,Loyal Customers
15407.0,33,153,1056.44,3,4,3,343,Loyal Customers
15408.0,263,34,267.18,2,2,1,221,Others
15409.0,701,12,117.2,1,1,1,111,At Risk
15410.0,83,162,4685.72,3,4,4,344,Loyal Customers
15411.0,25,100,1346.38,3,3,3,333,Loyal Customers
15412.0,170,10,190.53,2,1,1,211,Others
15413.0,429,27,-2531.3799999999997,1,2,1,121,At Risk
15414.0,9,39,774.9000000000001,4,2,2,422,Recent Customers
15415.0,312,48,572.8100000000001,2,2,2,222,Others
15416.0,64,230,4554.65,3,4,4,344,Loyal Customers
15417.0,84,28,508.8,3,2,2,322,Others
15418.0,424,69,452.32,1,3,2,132,At Risk
15419.0,24,8,135.86,4,1,1,411,Recent Customers
15420.0,433,56,743.0,1,3,2,132,At Risk
15421.0,58,316,3805.34,3,4,4,344,Loyal Customers
15422.0,322,121,1615.02,2,3,3,233,Loyal Customers
15423.0,37,17,219.14,3,1,1,311,Others
15424.0,253,33,597.78,2,2,2,222,Others
15425.0,399,144,1944.57,1,3,3,133,Loyal Customers
15426.0,18,543,2592.95,4,4,4,444,Champions
15427.0,32,306,1483.14,3,4,3,343,Loyal Customers
15428.0,14,44,762.75,4,2,2,422,Recent Customers
15429.0,26,83,364.90000000000003,3,3,2,332,Others
15430.0,467,41,903.75,1,2,3,123,At Risk
15431.0,502,2,153.24,1,1,1,111,At Risk
15432.0,22,18,301.26,4,1,1,411,Recent Customers
15433.0,78,53,417.87,3,2,2,322,Others
15434.0,7,139,2517.11,4,3,4,434,Loyal Customers
15435.0,21,29,149.29,4,2,1,421,Recent Customers
15436.0,11,329,1122.53,4,4,3,443,Loyal Customers
15437.0,261,57,393.45,2,3,2,232,Others
15438.0,130,25,156.57999999999998,2,2,1,221,Others
15439.0,404,57,1269.05,1,3,3,133,Loyal Customers
15440.0,54,62,383.68,3,3,2,332,Others
15441.0,395,57,1254.21,1,3,3,133,Loyal Customers
15442.0,248,2,594.0,2,1,2,212,Others
15443.0,1,651,5116.14,4,4,4,444,Champions
15444.0,8,219,1418.26,4,4,3,443,Loyal Customers
15445.0,263,14,284.5,2,1,1,211,Others
15446.0,376,116,398.85,2,3,2,232,Others
15447.0,330,30,484.93,2,2,2,222,Others
15448.0,312,49,788.81,2,2,2,222,Others
15449.0,25,62,971.22,3,3,3,333,Loyal Customers
15450.0,29,30,429.84,3,2,2,322,Others
15451.0,433,63,233.21,1,3,1,131,At Risk
15452.0,29,202,1799.1100000000001,3,4,3,343,Loyal Customers
15453.0,1,286,1388.37,4,4,3,443,Loyal Customers
15454.0,361,41,307.69,2,2,1,221,Others
15455.0,597,2,38.25,1,1,1,111,At Risk
15456.0,282,230,2119.27,2,4,3,243,Loyal Customers
15457.0,261,58,237.07,2,3,1,231,Others
15458.0,24,13,370.43999999999994,4,1,2,412,Recent Customers
15459.0,416,7,202.82999999999998,1,1,1,111,At Risk
15460.0,353,58,216.76,2,3,1,231,Others
15461.0,460,5,391.29999999999995,1,1,2,112,At Risk
15462.0,93,41,737.05,3,2,2,322,Others
15463.0,28,7,126.14,3,1,1,311,Others
15464.0,337,157,1048.85,2,4,3,243,Loyal Customers
15465.0,19,271,12226.15,4,4,4,444,Champions
15466.0,84,265,1571.01,3,4,3,343,Loyal Customers
15467.0,8,53,511.88,4,2,2,422,Recent Customers
15468.0,34,88,1387.48,3,3,3,333,Loyal Customers
15469.0,42,47,834.4,3,2,2,322,Others
15470.0,575,4,63.419999999999995,1,1,1,111,At Risk
15471.0,1,162,1316.56,4,4,3,443,Loyal Customers
15472.0,112,76,371.56,2,3,2,232,Others
15473.0,13,17,1740.0,4,1,3,413,Recent Customers
15474.0,595,20,163.1,1,1,1,111,At Risk
15475.0,76,29,454.10999999999996,3,2,2,322,Others
15476.0,379,80,2180.28,2,3,3,233,Loyal Customers
15477.0,649,2,368.4,1,1,2,112,At Risk
15478.0,39,71,2024.98,3,3,3,333,Loyal Customers
15479.0,732,9,147.4,1,1,1,111,At Risk
15480.0,115,217,3592.25,2,4,4,244,Loyal Customers
15481.0,400,38,1993.34,1,2,3,123,At Risk
15482.0,15,179,8107.83,4,4,4,444,Champions
15483.0,160,290,862.2,2,4,3,243,Loyal Customers
15484.0,0,242,4624.8,4,4,4,444,Champions
15485.0,29,165,5624.51,3,4,4,344,Loyal Customers
15486.0,526,1,102.0,1,1,1,111,At Risk
15487.0,679,14,231.32,1,1,1,111,At Risk
15488.0,92,11,431.92,3,1,2,312,Others
15489.0,22,123,2327.36,4,3,4,434,Loyal Customers
15490.0,429,29,188.1,1,2,1,121,At Risk
15491.0,94,155,3090.85,3,4,4,344,Loyal Customers
15492.0,27,35,659.4599999999999,3,2,2,322,Others
15493.0,32,652,4280.43,3,4,4,344,Loyal Customers
15494.0,20,380,3770.95,4,4,4,444,Champions
15495.0,378,20,246.5,2,1,1,211,Others
15496.0,630,22,146.14000000000001,1,2,1,121,At Risk
15497.0,17,123,8643.46,4,3,4,434,Loyal Customers
15498.0,0,988,23860.81,4,4,4,444,Champions
15499.0,723,42,161.6,1,2,1,121,At Risk
15500.0,7,68,1131.56,4,3,3,433,Loyal Customers
15501.0,404,70,402.5,1,3,2,132,At Risk
15502.0,15,418,8673.53,4,4,4,444,Champions
15503.0,362,123,267.15,2,3,1,231,Others
15504.0,80,70,413.9,3,3,2,332,Others
15505.0,52,99,3497.14,3,3,4,334,Loyal Customers
15506.0,22,278,2040.03,4,4,3,443,Loyal Customers
15507.0,171,46,492.36,2,2,2,222,Others
15508.0,188,92,1000.27,2,3,3,233,Loyal Customers
15509.0,379,29,166.51,2,2,1,221,Others
15510.0,330,1,250.0,2,1,1,211,Others
15511.0,11,160,909.23,4,4,3,443,Loyal Customers
15512.0,155,32,331.58,2,2,2,222,Others
15513.0,30,575,27264.45,3,4,4,344,Loyal Customers
15514.0,11,380,5422.28,4,4,4,444,Champions
15515.0,386,7,171.81,1,1,1,111,At Risk
15516.0,44,15,62.43,3,1,1,311,Others
15517.0,232,27,267.03,2,2,1,221,Others
15518.0,63,464,4103.78,3,4,4,344,Loyal Customers
15519.0,382,37,344.61,1,2,2,122,At Risk
15520.0,1,18,343.5,4,1,2,412,Recent Customers
15521.0,35,423,6674.44,3,4,4,344,Loyal Customers
15522.0,32,57,398.84,3,3,2,332,Others
15523.0,83,222,17220.04,3,4,4,344,Loyal Customers
15524.0,24,9,591.4,4,1,2,412,Recent Customers
15525.0,1,261,1280.8,4,4,3,443,Loyal Customers
15526.0,32,4,148.44,3,1,1,311,Others
15527.0,18,355,5041.78,4,4,4,444,Champions
15528.0,253,26,229.33,2,2,1,221,Others
15529.0,22,812,5084.5,4,4,4,444,Champions
15530.0,21,143,1813.72,4,3,3,433,Loyal Customers
15531.0,7,228,2007.44,4,4,3,443,Loyal Customers
15532.0,24,634,3708.05,4,4,4,444,Champions
15533.0,18,86,746.92,4,3,2,432,Recent Customers
15534.0,725,8,162.25,1,1,1,111,At Risk
15535.0,172,139,985.82,2,3,3,233,Loyal Customers
15536.0,408,16,259.09,1,1,1,111,At Risk
15537.0,162,24,110.92,2,2,1,221,Others
15538.0,537,33,3027.15,1,2,4,124,At Risk
15539.0,6,41,538.46,4,2,2,422,Recent Customers
15540.0,10,31,460.68,4,2,2,422,Recent Customers
15541.0,113,29,85.13000000000001,2,2,1,221,Others
15542.0,511,254,895.9,1,4,3,143,Loyal Customers
15543.0,287,58,242.84,2,3,1,231,Others
15544.0,8,563,8134.12,4,4,4,444,Champions
15545.0,53,112,428.05,3,3,2,332,Others
15546.0,606,18,539.5500000000001,1,1,2,112,At Risk
15547.0,6,1360,10140.89,4,4,4,444,Champions
15548.0,595,23,158.09,1,2,1,121,At Risk
15549.0,76,163,2308.46,3,4,4,344,Loyal Customers
15550.0,3,243,1995.6,4,4,3,443,Loyal Customers
15551.0,36,153,1659.28,3,4,3,343,Loyal Customers
15552.0,216,30,252.52,2,2,1,221,Others
15553.0,59,56,437.23,3,3,2,332,Others
15554.0,277,14,217.2,2,1,1,211,Others
15555.0,11,1732,11744.08,4,4,4,444,Champions
15556.0,23,31,279.77,4,2,1,421,Recent Customers
15557.0,28,20,473.65000000000003,3,1,2,312,Others
15558.0,638,26,143.32999999999998,1,2,1,121,At Risk
15559.0,567,62,1109.4,1,3,3,133,Loyal Customers
15560.0,397,10,153.52,1,1,1,111,At Risk
15561.0,11,96,1856.54,4,3,3,433,Loyal Customers
15562.0,351,34,673.3800000000001,2,2,2,222,Others
15563.0,8,264,2781.21,4,4,4,444,Champions
15564.0,462,4,70.74000000000001,1,1,1,111,At Risk
15565.0,49,8,173.16,3,1,1,311,Others
15566.0,392,12,227.87,1,1,1,111,At Risk
15567.0,18,7,186.01,4,1,1,411,Recent Customers
15568.0,2,53,758.29,4,2,2,422,Recent Customers
15569.0,103,142,3586.35,2,3,4,234,Loyal Customers
15570.0,6,794,9246.99,4,4,4,444,Champions
15571.0,11,635,4051.63,4,4,4,444,Champions
15572.0,4,356,4068.67,4,4,4,444,Champions
15573.0,31,220,1207.18,3,4,3,343,Loyal Customers
15574.0,177,374,1476.7,2,4,3,243,Loyal Customers
15575.0,619,3,30.1,1,1,1,111,At Risk
15576.0,37,45,940.6700000000001,3,2,3,323,Others
15577.0,150,60,397.98,2,3,2,232,Others
15578.0,161,13,127.1,2,1,1,211,Others
15579.0,68,175,1267.25,3,4,3,343,Loyal Customers
15580.0,376,258,1221.95,2,4,3,243,Loyal Customers
15581.0,120,761,5797.780000000001,2,4,4,244,Loyal Customers
15582.0,24,44,682.9100000000001,4,2,2,422,Recent Customers
15583.0,375,46,107.86,2,2,1,221,Others
15584.0,23,226,1275.0,4,4,3,443,Loyal Customers
15585.0,176,31,455.3,2,2,2,222,Others
15586.0,590,39,1128.66,1,2,3,123,At Risk
15587.0,49,14,1522.0800000000002,3,1,3,313,Others
15588.0,677,4,579.6,1,1,2,112,At Risk
15589.0,252,30,456.58,2,2,2,222,Others
15590.0,288,88,1466.41,2,3,3,233,Loyal Customers
15591.0,582,7,217.9,1,1,1,111,At Risk
15592.0,46,24,388.58,3,2,2,322,Others
15593.0,70,5,199.8,3,1,1,311,Others
15594.0,15,104,1767.53,4,3,3,433,Loyal Customers
15595.0,487,4,357.6,1,1,2,112,At Risk
15596.0,100,187,3023.59,2,4,4,244,Loyal Customers
15597.0,29,38,554.52,3,2,2,322,Others
15598.0,34,38,543.02,3,2,2,322,Others
15599.0,26,83,1250.06,3,3,3,333,Loyal Customers
15600.0,427,74,1178.71,1,3,3,133,Loyal Customers
15601.0,10,880,14919.220000000001,4,4,4,444,Champions
15602.0,7,141,2975.9700000000003,4,3,4,434,Loyal Customers
15603.0,78,5,74.73,3,1,1,311,Others
15604.0,51,17,216.39,3,1,1,311,Others
15605.0,35,112,1933.4,3,3,3,333,Loyal Customers
15606.0,56,159,4733.47,3,4,4,344,Loyal Customers
15607.0,336,115,1578.57,2,3,3,233,Loyal Customers
15608.0,27,105,1785.98,3,3,3,333,Loyal Customers
15609.0,182,18,270.03000000000003,2,1,1,211,Others
15610.0,51,6,112.46000000000001,3,1,1,311,Others
15611.0,9,100,2858.37,4,3,4,434,Loyal Customers
15612.0,35,6,195.15,3,1,1,311,Others
15613.0,609,27,433.71999999999997,1,2,2,122,At Risk
15614.0,427,85,3008.86,1,3,4,134,Loyal Customers
15615.0,9,914,21282.07,4,4,4,444,Champions
15616.0,437,13,317.11,1,1,1,111,At Risk
15617.0,395,42,828.5500000000001,1,2,2,122,At Risk
15618.0,32,49,747.031,3,2,2,322,Others
15619.0,10,3,336.40000000000003,4,1,2,412,Recent Customers
15620.0,49,136,1909.93,3,3,3,333,Loyal Customers
15621.0,3,18,1158.77,4,1,3,413,Recent Customers
15622.0,2,462,7318.08,4,4,4,444,Champions
15623.0,140,108,2437.05,2,3,4,234,Loyal Customers
15624.0,116,34,588.13,2,2,2,222,Others
15625.0,99,177,3203.25,2,4,4,244,Loyal Customers
15626.0,74,82,1049.37,3,3,3,333,Loyal Customers
15627.0,456,24,566.9,1,2,2,122,At Risk
15628.0,4,324,5603.360000000001,4,4,4,444,Champions
15629.0,449,77,2240.9,1,3,4,134,Loyal Customers
15630.0,44,81,1475.45,3,3,3,333,Loyal Customers
15631.0,641,39,596.67,1,2,2,122,At Risk
15632.0,15,177,3147.31,4,4,4,444,Champions
15633.0,508,185,4173.41,1,4,4,144,Loyal Customers
15634.0,16,34,554.65,4,2,2,422,Recent Customers
15635.0,395,2,100.35,1,1,1,111,At Risk
15636.0,89,57,1444.58,3,3,3,333,Loyal Customers
15637.0,52,41,797.59,3,2,2,322,Others
15638.0,300,29,2137.2,2,2,3,223,Others
15639.0,133,72,1028.33,2,3,3,233,Loyal Customers
15640.0,3,784,23835.41,4,4,4,444,Champions
15641.0,104,311,5345.55,2,4,4,244,Loyal Customers
15642.0,729,6,105.78000000000002,1,1,1,111,At Risk
15643.0,178,36,647.4,2,2,2,222,Others
15644.0,165,238,813.0,2,4,2,242,Others
15645.0,18,69,1042.57,4,3,3,433,Loyal Customers
15646.0,157,86,952.11,2,3,3,233,Loyal Customers
15647.0,414,11,169.0,1,1,1,111,At Risk
15648.0,203,28,599.9,2,2,2,222,Others
15649.0,335,12,2170.35,2,1,3,213,Others
15650.0,514,37,539.03,1,2,2,122,At Risk
15651.0,36,60,1259.06,3,3,3,333,Loyal Customers
15652.0,90,105,1411.84,3,3,3,333,Loyal Customers
15653.0,92,6,877.4399999999999,3,1,3,313,Others
15654.0,8,21,922.53,4,1,3,413,Recent Customers
15655.0,232,37,511.32,2,2,2,222,Others
15656.0,44,47,748.5,3,2,2,322,Others
15657.0,22,1,30.0,4,1,1,411,Recent Customers
15658.0,189,133,2270.34,2,3,4,234,Loyal Customers
15659.0,43,21,532.49,3,1,2,312,Others
15660.0,24,165,2764.14,4,4,4,444,Champions
15661.0,316,44,1215.95,2,2,3,223,Others
15662.0,660,12,283.73,1,1,1,111,At Risk
15663.0,105,9,138.14,2,1,1,211,Others
15664.0,50,74,1212.35,3,3,3,333,Loyal Customers
15665.0,167,288,4015.12,2,4,4,244,Loyal Customers
15666.0,471,67,632.9399999999999,1,3,2,132,At Risk
15667.0,39,13,301.32,3,1,1,311,Others
15668.0,217,1,76.32000000000001,2,1,1,211,Others
15669.0,39,35,677.69,3,2,2,322,Others
15670.0,296,20,315.2,2,1,1,211,Others
15671.0,18,81,2635.4900000000002,4,3,4,434,Loyal Customers
15672.0,724,3,45.300000000000004,1,1,1,111,At Risk
15673.0,87,288,6409.84,3,4,4,344,Loyal Customers
15674.0,72,374,6217.85,3,4,4,344,Loyal Customers
15675.0,80,35,542.04,3,2,2,322,Others
15676.0,8,216,3324.09,4,4,4,444,Champions
15677.0,48,72,1305.63,3,3,3,333,Loyal Customers
15678.0,52,97,1893.89,3,3,3,333,Loyal Customers
15679.0,23,110,781.28,4,3,2,432,Recent Customers
15680.0,8,268,4464.4800000000005,4,4,4,444,Champions
15681.0,17,103,2480.2,4,3,4,434,Loyal Customers
15682.0,598,26,316.99,1,2,1,121,At Risk
15683.0,116,26,524.54,2,2,2,222,Others
15684.0,546,14,147.8,1,1,1,111,At Risk
15685.0,449,17,55.980000000000004,1,1,1,111,At Risk
15686.0,419,1,90.0,1,1,1,111,At Risk
15687.0,8,168,2981.5,4,4,4,444,Champions
15688.0,418,27,190.57,1,2,1,121,At Risk
15689.0,119,24,521.03,2,2,2,222,Others
15690.0,3,19,239.76,4,1,1,411,Recent Customers
15691.0,251,15,511.8,2,1,2,212,Others
15692.0,27,12,191.04,3,1,1,311,Others
15693.0,658,1,37.5,1,1,1,111,At Risk
15694.0,0,163,10566.46,4,4,4,444,Champions
15695.0,266,59,1131.04,2,3,3,233,Loyal Customers
15696.0,32,240,3757.4700000000003,3,4,4,344,Loyal Customers
15697.0,689,14,246.75,1,1,1,111,At Risk
15698.0,623,2,46.2,1,1,1,111,At Risk
15699.0,17,18,309.65,4,1,1,411,Recent Customers
15700.0,171,89,664.03,2,3,2,232,Others
15701.0,1,237,1542.14,4,4,3,443,Loyal Customers
15702.0,475,30,140.39000000000001,1,2,1,121,At Risk
15703.0,264,5,211.5,2,1,1,211,Others
